date,fips,county,hospital_pk,total_adult_inpatient_sum,total_adult_used_inpatient_sum,total_adult_confirmed_and_suspected_covid_sum,total_adult_confirmed_covid_sum,total_icu_sum,used_icu_sum,total_staffed_adult_icu_sum,used_staffed_adult_icu_sum,staffed_icu_adult_confirmed_and_suspected_covid_sum,staffed_icu_adult_confirmed_covid_sum,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2022-06-03,36087,Rockland,330104,1330.0,941.0,86.0,76.0,140.0,91.0,140.0,91.0,6.0,6.0,190.0,134.4,12.3,10.9,20.0,13.0,20.0,13.0,-999999.0,-999999.0
2022-06-03,36087,Rockland,330158,1708.0,996.0,44.0,44.0,434.0,168.0,434.0,168.0,10.0,10.0,244.0,142.3,6.3,6.3,62.0,24.0,62.0,24.0,-999999.0,-999999.0
2022-06-03,36087,Rockland,330405,791.0,357.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,51.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36089,St. Lawrence,330197,504.0,456.0,46.0,46.0,70.0,37.0,70.0,37.0,5.0,5.0,72.0,65.1,6.6,6.6,10.0,5.3,10.0,5.3,-999999.0,-999999.0
2022-06-03,36089,St. Lawrence,330211,406.0,161.0,-999999.0,-999999.0,70.0,42.0,70.0,42.0,-999999.0,-999999.0,58.0,23.0,-999999.0,-999999.0,10.0,6.0,10.0,6.0,-999999.0,-999999.0
2022-06-03,36089,St. Lawrence,330223,175.0,140.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36089,St. Lawrence,331315,175.0,128.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.3,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36091,Saratoga,330222,1281.0,1145.0,97.0,97.0,217.0,112.0,217.0,112.0,19.0,19.0,183.0,163.6,13.9,13.9,31.0,16.0,31.0,16.0,-999999.0,-999999.0
2022-06-03,36093,Schenectady,330153,2219.0,1500.0,79.0,79.0,224.0,199.0,224.0,199.0,19.0,19.0,317.0,214.3,11.3,11.3,32.0,28.4,32.0,28.4,-999999.0,-999999.0
2022-06-03,36093,Schenectady,330406,749.0,573.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,81.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36095,Schoharie,331320,126.0,84.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36097,Schuyler,331313,112.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36101,Steuben,330144,56.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36101,Steuben,330277,466.0,415.0,24.0,24.0,53.0,40.0,53.0,40.0,8.0,8.0,66.6,59.3,-999999.0,-999999.0,7.6,5.7,7.6,5.7,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330043,2191.0,2154.0,209.0,158.0,309.0,297.0,309.0,297.0,21.0,21.0,313.0,307.7,29.9,22.6,44.1,42.4,44.1,42.4,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330045,1876.0,1497.0,163.0,111.0,210.0,101.0,210.0,101.0,10.0,10.0,268.0,213.9,23.3,15.9,30.0,14.4,30.0,14.4,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330107,1064.0,881.0,60.0,60.0,112.0,56.0,112.0,56.0,8.0,8.0,152.0,125.9,8.6,8.6,16.0,8.0,16.0,8.0,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330141,1170.0,1038.0,127.0,123.0,168.0,144.0,168.0,144.0,16.0,16.0,167.1,148.3,18.1,17.6,24.0,20.6,24.0,20.6,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330185,1701.0,918.0,124.0,49.0,140.0,71.0,140.0,71.0,7.0,-999999.0,243.0,131.1,17.7,7.0,20.0,10.1,20.0,10.1,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330286,3262.0,2185.0,161.0,160.0,560.0,482.0,420.0,357.0,15.0,14.0,466.0,312.1,23.0,22.9,80.0,68.9,60.0,51.0,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330393,4207.0,3600.0,329.0,296.0,1057.0,790.0,665.0,439.0,19.0,19.0,601.0,514.3,47.0,42.3,151.0,112.9,95.0,62.7,-999999.0,-999999.0
2022-06-03,36103,Suffolk,330401,1736.0,1287.0,86.0,86.0,161.0,140.0,161.0,140.0,13.0,13.0,248.0,183.9,12.3,12.3,23.0,20.0,23.0,20.0,-999999.0,-999999.0
2022-06-03,36105,Sullivan,330386,595.0,340.0,28.0,28.0,77.0,62.0,77.0,62.0,5.0,5.0,85.0,48.6,4.0,4.0,11.0,8.9,11.0,8.9,-999999.0,-999999.0
2022-06-03,36105,Sullivan,331303,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36109,Tompkins,330307,1064.0,740.0,92.0,92.0,80.0,62.0,80.0,62.0,5.0,5.0,152.0,105.7,13.1,13.1,11.4,8.9,11.4,8.9,-999999.0,-999999.0
2022-06-03,36111,Ulster,330004,777.0,565.0,26.0,26.0,91.0,41.0,91.0,41.0,-999999.0,-999999.0,111.0,80.7,-999999.0,-999999.0,13.0,5.9,13.0,5.9,-999999.0,-999999.0
2022-06-03,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36113,Warren,330191,916.0,1202.0,165.0,165.0,95.0,92.0,95.0,92.0,12.0,12.0,130.9,171.7,23.6,23.6,13.6,13.1,13.6,13.1,-999999.0,-999999.0
2022-06-03,36119,Westchester,330006,861.0,650.0,40.0,22.0,45.0,43.0,45.0,43.0,0.0,0.0,123.0,92.9,5.7,-999999.0,6.4,6.1,6.4,6.1,0.0,0.0
2022-06-03,36119,Westchester,330086,420.0,275.0,-999999.0,-999999.0,35.0,18.0,35.0,18.0,0.0,0.0,60.0,39.3,-999999.0,-999999.0,5.0,-999999.0,5.0,-999999.0,0.0,0.0
2022-06-03,36119,Westchester,330184,567.0,457.0,29.0,27.0,49.0,34.0,49.0,34.0,6.0,6.0,81.0,65.3,4.1,-999999.0,7.0,4.9,7.0,4.9,-999999.0,-999999.0
2022-06-03,36119,Westchester,330208,2003.0,1791.0,64.0,59.0,112.0,60.0,112.0,60.0,4.0,4.0,286.1,255.9,9.1,8.4,16.0,8.6,16.0,8.6,-999999.0,-999999.0
2022-06-03,36119,Westchester,330234,4970.0,4313.0,258.0,258.0,1155.0,1070.0,728.0,595.0,43.0,43.0,710.0,616.1,36.9,36.9,165.0,152.9,104.0,85.0,6.1,6.1
2022-06-03,36119,Westchester,330261,1372.0,945.0,224.0,77.0,84.0,56.0,84.0,56.0,7.0,7.0,196.0,135.0,32.0,11.0,12.0,8.0,12.0,8.0,-999999.0,-999999.0
2022-06-03,36119,Westchester,330267,847.0,692.0,57.0,57.0,126.0,50.0,84.0,45.0,6.0,6.0,121.0,98.9,8.1,8.1,18.0,7.1,12.0,6.4,-999999.0,-999999.0
2022-06-03,36119,Westchester,330304,2028.0,1754.0,135.0,135.0,112.0,86.0,112.0,86.0,0.0,0.0,289.7,250.6,19.3,19.3,16.0,12.3,16.0,12.3,0.0,0.0
2022-06-03,36119,Westchester,333301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,36123,Yates,331314,98.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36001,Albany,330013,2308.0,2091.0,175.0,175.0,480.0,357.0,404.0,313.0,42.0,42.0,577.0,522.8,43.8,43.8,120.0,89.3,101.0,78.3,10.5,10.5
2022-06-10,36001,Albany,330057,3290.0,2525.0,150.0,150.0,210.0,139.0,210.0,139.0,-999999.0,-999999.0,470.0,360.7,21.4,21.4,30.0,19.9,30.0,19.9,-999999.0,-999999.0
2022-06-10,36005,Bronx,330009,2583.0,1831.0,84.0,63.0,539.0,294.0,259.0,219.0,4.0,-999999.0,369.0,261.6,12.0,9.0,77.0,42.0,37.0,31.3,-999999.0,-999999.0
2022-06-10,36005,Bronx,330059,8406.0,6898.0,313.0,313.0,1120.0,701.0,693.0,560.0,27.0,27.0,1200.9,985.4,44.7,44.7,160.0,100.1,99.0,80.0,-999999.0,-999999.0
2022-06-10,36005,Bronx,330080,1996.0,1491.0,46.0,29.0,402.0,231.0,272.0,194.0,17.0,12.0,285.1,213.0,6.6,4.1,57.4,33.0,38.9,27.7,-999999.0,-999999.0
2022-06-10,36005,Bronx,330127,2710.0,2268.0,67.0,65.0,616.0,545.0,518.0,379.0,24.0,24.0,387.1,324.0,9.6,9.3,88.0,77.9,74.0,54.1,-999999.0,-999999.0
2022-06-10,36005,Bronx,330385,1399.0,817.0,26.0,15.0,84.0,10.0,0.0,0.0,0.0,0.0,199.9,116.7,-999999.0,-999999.0,12.0,-999999.0,0.0,0.0,0.0,0.0
2022-06-10,36007,Broome,330011,2114.0,1012.0,85.0,81.0,126.0,57.0,126.0,57.0,-999999.0,-999999.0,302.0,144.6,12.1,11.6,18.0,8.1,18.0,8.1,-999999.0,-999999.0
2022-06-10,36007,Broome,330394,2384.0,1987.0,137.0,137.0,245.0,241.0,245.0,241.0,7.0,7.0,340.6,283.9,19.6,19.6,35.0,34.4,35.0,34.4,-999999.0,-999999.0
2022-06-10,36009,Cattaraugus,330103,952.0,579.0,51.0,51.0,98.0,40.0,98.0,40.0,-999999.0,-999999.0,136.0,82.7,7.3,7.3,14.0,5.7,14.0,5.7,-999999.0,-999999.0
2022-06-10,36011,Cayuga,330235,735.0,519.0,14.0,14.0,133.0,53.0,133.0,53.0,-999999.0,-999999.0,105.0,74.1,-999999.0,-999999.0,19.0,7.6,19.0,7.6,-999999.0,-999999.0
2022-06-10,36013,Chautauqua,330229,210.0,185.0,11.0,11.0,40.0,31.0,40.0,31.0,0.0,0.0,30.0,26.4,-999999.0,-999999.0,5.7,4.4,5.7,4.4,0.0,0.0
2022-06-10,36013,Chautauqua,330239,554.0,449.0,47.0,47.0,58.0,48.0,58.0,48.0,0.0,0.0,79.1,64.1,6.7,6.7,8.3,6.9,8.3,6.9,0.0,0.0
2022-06-10,36015,Chemung,330090,994.0,774.0,47.0,47.0,140.0,101.0,140.0,101.0,11.0,11.0,142.0,110.6,6.7,6.7,20.0,14.4,20.0,14.4,-999999.0,-999999.0
2022-06-10,36017,Chenango,330033,161.0,52.0,4.0,4.0,35.0,15.0,35.0,15.0,0.0,0.0,23.0,7.4,-999999.0,-999999.0,5.0,-999999.0,5.0,-999999.0,0.0,0.0
2022-06-10,36021,Columbia,330094,700.0,460.0,56.0,56.0,42.0,28.0,42.0,28.0,15.0,15.0,100.0,65.7,8.0,8.0,6.0,4.0,6.0,4.0,-999999.0,-999999.0
2022-06-10,36023,Cortland,330175,365.0,305.0,39.0,39.0,63.0,57.0,63.0,57.0,6.0,6.0,52.1,43.6,5.6,5.6,9.0,8.1,9.0,8.1,-999999.0,-999999.0
2022-06-10,36025,Delaware,331304,133.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36025,Delaware,331305,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36025,Delaware,331312,133.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36027,Dutchess,330049,735.0,453.0,8.0,4.0,49.0,26.0,49.0,26.0,-999999.0,0.0,105.0,64.7,-999999.0,-999999.0,7.0,-999999.0,7.0,-999999.0,-999999.0,0.0
2022-06-10,36029,Erie,330005,5719.0,4562.0,256.0,256.0,1078.0,860.0,1078.0,860.0,27.0,26.0,817.0,651.7,36.6,36.6,154.0,122.9,154.0,122.9,-999999.0,-999999.0
2022-06-10,36029,Erie,330078,1059.0,712.0,36.0,15.0,91.0,63.0,91.0,63.0,-999999.0,0.0,151.3,101.7,5.1,-999999.0,13.0,9.0,13.0,9.0,-999999.0,0.0
2022-06-10,36029,Erie,330102,840.0,584.0,55.0,55.0,105.0,51.0,105.0,51.0,0.0,0.0,120.0,83.4,7.9,7.9,15.0,7.3,15.0,7.3,0.0,0.0
2022-06-10,36029,Erie,330111,147.0,70.0,5.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36029,Erie,330279,1750.0,1476.0,47.0,47.0,196.0,198.0,196.0,198.0,16.0,16.0,250.0,210.9,6.7,6.7,28.0,28.3,28.0,28.3,-999999.0,-999999.0
2022-06-10,36029,Erie,330354,994.0,835.0,36.0,36.0,112.0,41.0,112.0,41.0,0.0,0.0,142.0,119.3,5.1,5.1,16.0,5.9,16.0,5.9,0.0,0.0
2022-06-10,36033,Franklin,330079,420.0,209.0,4.0,4.0,56.0,21.0,56.0,21.0,0.0,0.0,60.0,29.9,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,0.0,0.0
2022-06-10,36033,Franklin,330084,168.0,123.0,-999999.0,-999999.0,31.0,17.0,30.0,17.0,0.0,0.0,24.0,17.6,-999999.0,-999999.0,4.4,-999999.0,4.3,-999999.0,0.0,0.0
2022-06-10,36035,Fulton,330276,322.0,196.0,12.0,12.0,56.0,34.0,56.0,34.0,0.0,0.0,46.0,28.0,-999999.0,-999999.0,8.0,4.9,8.0,4.9,0.0,0.0
2022-06-10,36037,Genesee,330073,410.0,296.0,38.0,38.0,45.0,24.0,45.0,24.0,0.0,0.0,82.0,59.2,7.6,7.6,9.0,4.8,9.0,4.8,0.0,0.0
2022-06-10,36043,Herkimer,331311,126.0,98.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36045,Jefferson,330157,1015.0,668.0,35.0,0.0,56.0,35.0,56.0,35.0,0.0,0.0,145.0,95.4,5.0,0.0,8.0,5.0,8.0,5.0,0.0,0.0
2022-06-10,36045,Jefferson,331309,105.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36045,Jefferson,331318,224.0,135.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.3,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36047,Kings,330056,1638.0,1203.0,82.0,79.0,168.0,124.0,126.0,107.0,7.0,6.0,234.0,171.9,11.7,11.3,24.0,17.7,18.0,15.3,-999999.0,-999999.0
2022-06-10,36047,Kings,330194,3934.0,3297.0,168.0,168.0,546.0,361.0,469.0,306.0,48.0,48.0,562.0,471.0,24.0,24.0,78.0,51.6,67.0,43.7,6.9,6.9
2022-06-10,36047,Kings,330196,2100.0,1806.0,103.0,96.0,292.0,243.0,256.0,224.0,25.0,24.0,300.0,258.0,14.7,13.7,41.7,34.7,36.6,32.0,-999999.0,-999999.0
2022-06-10,36047,Kings,330201,273.0,147.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36047,Kings,330202,3129.0,2768.0,83.0,83.0,420.0,297.0,280.0,195.0,32.0,32.0,447.0,395.4,11.9,11.9,60.0,42.4,40.0,27.9,4.6,4.6
2022-06-10,36047,Kings,330221,1323.0,950.0,73.0,73.0,168.0,101.0,168.0,101.0,4.0,4.0,189.0,135.7,10.4,10.4,24.0,14.4,24.0,14.4,-999999.0,-999999.0
2022-06-10,36047,Kings,330233,1673.0,1520.0,84.0,83.0,357.0,338.0,273.0,261.0,25.0,25.0,239.0,217.1,12.0,11.9,51.0,48.3,39.0,37.3,-999999.0,-999999.0
2022-06-10,36047,Kings,330236,3710.0,2829.0,165.0,165.0,441.0,385.0,238.0,184.0,17.0,17.0,530.0,404.1,23.6,23.6,63.0,55.0,34.0,26.3,-999999.0,-999999.0
2022-06-10,36047,Kings,330350,1512.0,905.0,36.0,36.0,161.0,172.0,104.0,89.0,4.0,4.0,216.0,129.3,5.1,5.1,23.0,24.6,14.9,12.7,-999999.0,-999999.0
2022-06-10,36047,Kings,330396,1589.0,1290.0,58.0,49.0,231.0,129.0,168.0,106.0,19.0,17.0,227.0,184.3,8.3,7.0,33.0,18.4,24.0,15.1,-999999.0,-999999.0
2022-06-10,36047,Kings,330397,1603.0,1268.0,98.0,79.0,91.0,88.0,91.0,88.0,10.0,10.0,229.0,181.1,14.0,11.3,13.0,12.6,13.0,12.6,-999999.0,-999999.0
2022-06-10,36049,Lewis,331317,175.0,107.0,7.0,7.0,42.0,23.0,42.0,23.0,-999999.0,-999999.0,25.0,15.3,-999999.0,-999999.0,6.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0
2022-06-10,36051,Livingston,330238,315.0,188.0,11.0,11.0,56.0,18.0,56.0,18.0,0.0,0.0,45.0,26.9,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,0.0,0.0
2022-06-10,36053,Madison,330115,252.0,210.0,19.0,19.0,42.0,30.0,42.0,30.0,8.0,8.0,36.0,30.0,-999999.0,-999999.0,6.0,4.3,6.0,4.3,-999999.0,-999999.0
2022-06-10,36053,Madison,331316,155.0,150.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,21.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36055,Monroe,330125,2084.0,1904.0,168.0,168.0,296.0,164.0,296.0,164.0,8.0,8.0,521.0,476.0,42.0,42.0,74.0,41.0,74.0,41.0,-999999.0,-999999.0
2022-06-10,36055,Monroe,330164,2110.0,2001.0,225.0,225.0,98.0,77.0,98.0,77.0,7.0,7.0,301.4,285.9,32.1,32.1,14.0,11.0,14.0,11.0,-999999.0,-999999.0
2022-06-10,36055,Monroe,330226,1356.0,1332.0,161.0,161.0,128.0,74.0,128.0,74.0,4.0,4.0,339.0,333.0,40.3,40.3,32.0,18.5,32.0,18.5,-999999.0,-999999.0
2022-06-10,36055,Monroe,330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36055,Monroe,330411,48.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36059,Nassau,330027,2996.0,2295.0,186.0,183.0,588.0,460.0,448.0,411.0,17.0,17.0,428.0,327.9,26.6,26.1,84.0,65.7,64.0,58.7,-999999.0,-999999.0
2022-06-10,36059,Nassau,330106,4450.0,4010.0,344.0,300.0,450.0,378.0,450.0,378.0,33.0,33.0,890.0,802.0,68.8,60.0,90.0,75.6,90.0,75.6,6.6,6.6
2022-06-10,36059,Nassau,330181,1078.0,825.0,55.0,45.0,140.0,32.0,140.0,32.0,8.0,8.0,154.0,117.9,7.9,6.4,20.0,4.6,20.0,4.6,-999999.0,-999999.0
2022-06-10,36059,Nassau,330182,3178.0,2187.0,122.0,122.0,560.0,304.0,560.0,304.0,26.0,26.0,454.0,312.4,17.4,17.4,80.0,43.4,80.0,43.4,-999999.0,-999999.0
2022-06-10,36059,Nassau,330198,2625.0,2155.0,92.0,92.0,196.0,150.0,196.0,150.0,11.0,11.0,375.0,307.9,13.1,13.1,28.0,21.4,28.0,21.4,-999999.0,-999999.0
2022-06-10,36059,Nassau,330331,735.0,551.0,80.0,75.0,105.0,38.0,105.0,38.0,-999999.0,-999999.0,147.0,110.2,16.0,15.0,21.0,7.6,21.0,7.6,-999999.0,-999999.0
2022-06-10,36059,Nassau,330332,1085.0,589.0,49.0,49.0,84.0,65.0,84.0,65.0,4.0,4.0,155.0,84.1,7.0,7.0,12.0,9.3,12.0,9.3,-999999.0,-999999.0
2022-06-10,36061,New York,330046,4988.0,3992.0,331.0,225.0,448.0,393.0,448.0,393.0,13.0,10.0,712.6,570.3,47.3,32.1,64.0,56.1,64.0,56.1,-999999.0,-999999.0
2022-06-10,36061,New York,330100,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36061,New York,330101,16184.0,14095.0,1094.0,636.0,3542.0,2930.0,1981.0,1678.0,140.0,89.0,2312.0,2013.6,156.3,90.9,506.0,418.6,283.0,239.7,20.0,12.7
2022-06-10,36061,New York,330119,3871.0,2141.0,163.0,115.0,518.0,320.0,518.0,320.0,6.0,6.0,553.0,305.9,23.3,16.4,74.0,45.7,74.0,45.7,-999999.0,-999999.0
2022-06-10,36061,New York,330154,3332.0,3057.0,122.0,105.0,175.0,148.0,140.0,126.0,7.0,7.0,476.0,436.7,17.4,15.0,25.0,21.1,20.0,18.0,-999999.0,-999999.0
2022-06-10,36061,New York,330169,2781.0,2390.0,356.0,288.0,315.0,270.0,315.0,270.0,29.0,28.0,397.3,341.4,50.9,41.1,45.0,38.6,45.0,38.6,4.1,4.0
2022-06-10,36061,New York,330199,971.0,850.0,26.0,25.0,100.0,77.0,64.0,46.0,4.0,4.0,138.7,121.4,-999999.0,-999999.0,14.3,11.0,9.1,6.6,-999999.0,-999999.0
2022-06-10,36061,New York,330204,5202.0,4314.0,143.0,135.0,827.0,690.0,638.0,551.0,14.0,14.0,743.1,616.3,20.4,19.3,118.1,98.6,91.1,78.7,-999999.0,-999999.0
2022-06-10,36061,New York,330240,1475.0,1097.0,46.0,46.0,236.0,134.0,194.0,128.0,-999999.0,-999999.0,210.7,156.7,6.6,6.6,33.7,19.1,27.7,18.3,-999999.0,-999999.0
2022-06-10,36061,New York,330270,1204.0,682.0,26.0,26.0,28.0,4.0,28.0,4.0,0.0,0.0,172.0,97.4,-999999.0,-999999.0,4.0,-999999.0,4.0,-999999.0,0.0,0.0
2022-06-10,36061,New York,332008,1407.0,829.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,118.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36063,Niagara,330065,714.0,458.0,18.0,10.0,84.0,46.0,84.0,46.0,-999999.0,0.0,102.0,65.4,-999999.0,-999999.0,12.0,6.6,12.0,6.6,-999999.0,0.0
2022-06-10,36063,Niagara,330163,175.0,60.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36063,Niagara,330188,357.0,274.0,0.0,0.0,57.0,56.0,57.0,56.0,0.0,0.0,51.0,39.1,0.0,0.0,8.1,8.0,8.1,8.0,0.0,0.0
2022-06-10,36065,Oneida,330044,1288.0,978.0,39.0,36.0,112.0,70.0,112.0,70.0,0.0,0.0,184.0,139.7,5.6,5.1,16.0,10.0,16.0,10.0,0.0,0.0
2022-06-10,36065,Oneida,330215,395.0,287.0,5.0,5.0,70.0,47.0,70.0,47.0,0.0,0.0,56.4,41.0,-999999.0,-999999.0,10.0,6.7,10.0,6.7,0.0,0.0
2022-06-10,36067,Onondaga,330203,1755.0,1570.0,93.0,93.0,175.0,138.0,175.0,138.0,4.0,4.0,250.7,224.3,13.3,13.3,25.0,19.7,25.0,19.7,-999999.0,-999999.0
2022-06-10,36067,Onondaga,330241,3366.0,3225.0,93.0,89.0,699.0,634.0,629.0,574.0,19.0,18.0,480.9,460.7,13.3,12.7,99.9,90.6,89.9,82.0,-999999.0,-999999.0
2022-06-10,36069,Ontario,330058,329.0,277.0,31.0,31.0,49.0,49.0,49.0,49.0,-999999.0,-999999.0,47.0,39.6,4.4,4.4,7.0,7.0,7.0,7.0,-999999.0,-999999.0
2022-06-10,36069,Ontario,330265,560.0,425.0,19.0,19.0,42.0,39.0,42.0,39.0,-999999.0,-999999.0,80.0,60.7,-999999.0,-999999.0,6.0,5.6,6.0,5.6,-999999.0,-999999.0
2022-06-10,36071,Orange,330126,2863.0,2269.0,121.0,121.0,280.0,173.0,280.0,173.0,0.0,0.0,409.0,324.1,17.3,17.3,40.0,24.7,40.0,24.7,0.0,0.0
2022-06-10,36071,Orange,330135,735.0,205.0,21.0,21.0,91.0,28.0,91.0,28.0,6.0,6.0,105.0,29.3,-999999.0,-999999.0,13.0,4.0,13.0,4.0,-999999.0,-999999.0
2022-06-10,36071,Orange,330205,406.0,139.0,26.0,26.0,56.0,30.0,56.0,30.0,9.0,9.0,58.0,19.9,-999999.0,-999999.0,8.0,4.3,8.0,4.3,-999999.0,-999999.0
2022-06-10,36073,Orleans,331319,126.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,36075,Oswego,330218,336.0,323.0,14.0,14.0,56.0,46.0,56.0,46.0,0.0,0.0,48.0,46.1,-999999.0,-999999.0,8.0,6.6,8.0,6.6,0.0,0.0
2022-06-10,36077,Otsego,330136,1063.0,1017.0,38.0,38.0,98.0,96.0,98.0,96.0,-999999.0,-999999.0,151.9,145.3,5.4,5.4,14.0,13.7,14.0,13.7,-999999.0,-999999.0
2022-06-10,36079,Putnam,330273,798.0,403.0,33.0,21.0,70.0,38.0,70.0,38.0,4.0,0.0,114.0,57.6,4.7,-999999.0,10.0,5.4,10.0,5.4,-999999.0,0.0
2022-06-10,36081,Queens,330014,2016.0,1535.0,239.0,119.0,434.0,216.0,308.0,163.0,144.0,13.0,288.0,219.3,34.1,17.0,62.0,30.9,44.0,23.3,20.6,-999999.0
2022-06-10,36081,Queens,330055,3493.0,2883.0,207.0,207.0,448.0,216.0,350.0,160.0,4.0,4.0,499.0,411.9,29.6,29.6,64.0,30.9,50.0,22.9,-999999.0,-999999.0
2022-06-10,36081,Queens,330128,3178.0,2637.0,104.0,80.0,483.0,300.0,245.0,211.0,12.0,9.0,454.0,376.7,14.9,11.4,69.0,42.9,35.0,30.1,-999999.0,-999999.0
2022-06-10,36081,Queens,330195,9006.0,8031.0,813.0,675.0,875.0,657.0,616.0,416.0,48.0,48.0,1286.6,1147.3,116.1,96.4,125.0,93.9,88.0,59.4,6.9,6.9
2022-06-10,36081,Queens,330231,1825.0,1364.0,58.0,49.0,277.0,190.0,161.0,110.0,-999999.0,-999999.0,260.7,194.9,8.3,7.0,39.6,27.1,23.0,15.7,-999999.0,-999999.0
