date,fips,county,hospital_pk,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-08-07,36077,Otsego,330136,,584.0,10.0,0.0,120.0,83.0,,83.0,0.0,0.0
2020-08-07,36079,Putnam,330273,684.0,410.0,-999999.0,0.0,60.0,16.0,60.0,,-999999.0,0.0
2020-08-07,36081,Queens,330395,,771.0,102.0,21.0,204.0,59.0,,59.0,0.0,0.0
2020-08-07,36081,Queens,330055,3213.0,3215.0,125.0,125.0,525.0,268.0,427.0,223.0,24.0,24.0
2020-08-07,36081,Queens,330014,,2008.0,898.0,67.0,679.0,335.0,644.0,335.0,138.0,19.0
2020-08-07,36081,Queens,330195,8607.0,7977.0,385.0,194.0,1336.0,760.0,762.0,278.0,24.0,12.0
2020-08-07,36081,Queens,330231,3448.0,1192.0,64.0,23.0,200.0,182.0,196.0,125.0,28.0,9.0
2020-08-07,36081,Queens,330128,5658.0,1868.0,99.0,35.0,1456.0,251.0,1428.0,197.0,21.0,0.0
2020-08-07,36081,Queens,330193,,1307.0,538.0,117.0,413.0,164.0,,,65.0,11.0
2020-08-07,36083,Rensselaer,330180,1221.0,1119.0,84.0,79.0,168.0,91.0,168.0,91.0,14.0,14.0
2020-08-07,36085,Richmond,330160,4389.0,3106.0,120.0,56.0,679.0,361.0,679.0,309.0,25.0,15.0
2020-08-07,36085,Richmond,330028,,1520.0,60.0,31.0,259.0,145.0,,,24.0,24.0
2020-08-07,36087,Rockland,330104,,513.0,30.0,18.0,48.0,48.0,,,0.0,0.0
2020-08-07,36087,Rockland,330158,,,12.0,0.0,,,,,0.0,0.0
2020-08-07,36089,St. Lawrence,330197,,418.0,12.0,12.0,72.0,35.0,,,,
2020-08-07,36089,St. Lawrence,331315,35.0,35.0,,,0.0,0.0,,,,
2020-08-07,36089,St. Lawrence,330211,246.0,246.0,0.0,,19.0,19.0,19.0,19.0,,
2020-08-07,36089,St. Lawrence,330223,21.0,21.0,,,0.0,0.0,,,,
2020-08-07,36091,Saratoga,330222,,441.0,5.0,5.0,93.0,75.0,,75.0,-999999.0,-999999.0
2020-08-07,36093,Schenectady,330153,2205.0,1351.0,48.0,4.0,308.0,171.0,308.0,171.0,12.0,0.0
2020-08-07,36093,Schenectady,330406,,,,,,,,,,
2020-08-07,36095,Schoharie,331320,217.0,92.0,9.0,7.0,0.0,0.0,0.0,0.0,,
2020-08-07,36097,Schuyler,331313,130.0,61.0,0.0,0.0,0.0,0.0,,,,
2020-08-07,36101,Steuben,330277,,338.0,10.0,5.0,56.0,39.0,,39.0,-999999.0,-999999.0
2020-08-07,36101,Steuben,330144,,29.0,0.0,0.0,0.0,0.0,,,,
2020-08-07,36101,Steuben,330151,114.0,51.0,0.0,,0.0,0.0,0.0,,,
2020-08-07,36103,Suffolk,330043,1890.0,1777.0,171.0,71.0,343.0,236.0,343.0,210.0,-999999.0,0.0
2020-08-07,36103,Suffolk,330141,1301.0,1007.0,107.0,17.0,150.0,135.0,150.0,135.0,36.0,-999999.0
2020-08-07,36103,Suffolk,330401,1477.0,1141.0,61.0,29.0,161.0,108.0,161.0,108.0,9.0,7.0
2020-08-07,36103,Suffolk,330045,2009.0,1581.0,136.0,62.0,357.0,223.0,357.0,215.0,17.0,9.0
2020-08-07,36103,Suffolk,330246,,1136.0,11.0,9.0,238.0,60.0,,60.0,0.0,0.0
2020-08-07,36103,Suffolk,330393,4494.0,3995.0,97.0,37.0,651.0,466.0,581.0,420.0,-999999.0,-999999.0
2020-08-07,36103,Suffolk,330286,2639.0,2146.0,90.0,85.0,679.0,413.0,539.0,310.0,14.0,14.0
2020-08-07,36103,Suffolk,330185,1435.0,987.0,232.0,9.0,182.0,101.0,182.0,101.0,14.0,-999999.0
2020-08-07,36103,Suffolk,330107,,,5.0,-999999.0,,,,,0.0,0.0
2020-08-07,36105,Sullivan,330386,435.0,338.0,7.0,0.0,95.0,34.0,95.0,34.0,-999999.0,0.0
2020-08-07,36109,Tompkins,330307,1050.0,649.0,22.0,0.0,112.0,42.0,112.0,42.0,-999999.0,0.0
2020-08-07,36111,Ulster,330224,,0.0,,,0.0,0.0,,,,
2020-08-07,36111,Ulster,330004,805.0,574.0,26.0,9.0,91.0,26.0,91.0,26.0,-999999.0,0.0
2020-08-07,36111,Ulster,331310,266.0,111.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36113,Warren,330191,1442.0,1008.0,-999999.0,0.0,154.0,59.0,154.0,59.0,0.0,0.0
2020-08-07,36117,Wayne,330030,,368.0,,,84.0,45.0,,,,
2020-08-07,36119,Westchester,330184,1120.0,561.0,51.0,7.0,224.0,58.0,224.0,58.0,13.0,7.0
2020-08-07,36119,Westchester,330006,624.0,392.0,143.0,5.0,72.0,32.0,72.0,32.0,20.0,0.0
2020-08-07,36119,Westchester,330234,,,121.0,65.0,,,,,7.0,0.0
2020-08-07,36119,Westchester,330208,,429.0,126.0,12.0,208.0,52.0,,52.0,14.0,4.0
2020-08-07,36119,Westchester,330304,2101.0,1505.0,64.0,36.0,679.0,68.0,574.0,68.0,-999999.0,-999999.0
2020-08-07,36119,Westchester,330267,728.0,606.0,57.0,56.0,112.0,63.0,84.0,54.0,7.0,7.0
2020-08-07,36119,Westchester,330261,1113.0,391.0,48.0,30.0,84.0,48.0,84.0,48.0,-999999.0,0.0
2020-08-07,36119,Westchester,330086,360.0,145.0,0.0,,66.0,0.0,66.0,0.0,0.0,0.0
2020-08-07,36119,Westchester,330162,1162.0,442.0,56.0,12.0,217.0,20.0,217.0,20.0,-999999.0,0.0
2020-08-07,36121,Wyoming,330008,,25.0,0.0,0.0,7.0,5.0,,5.0,0.0,0.0
2020-08-07,36123,Yates,331314,108.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36001,Albany,330057,3290.0,2465.0,58.0,55.0,304.0,187.0,194.0,123.0,4.0,4.0
2020-08-14,36003,Allegany,330096,371.0,139.0,-999999.0,-999999.0,70.0,17.0,70.0,17.0,,
2020-08-14,36003,Allegany,331301,60.0,33.0,,,0.0,0.0,,,,
2020-08-14,36005,Bronx,330399,2037.0,1401.0,62.0,46.0,392.0,231.0,308.0,202.0,20.0,17.0
2020-08-14,36005,Bronx,330385,3114.0,528.0,12.0,10.0,882.0,71.0,882.0,63.0,-999999.0,-999999.0
2020-08-14,36005,Bronx,332006,1575.0,1144.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36005,Bronx,330080,5068.0,1489.0,100.0,67.0,378.0,244.0,315.0,161.0,10.0,-999999.0
2020-08-14,36005,Bronx,330127,3608.0,2228.0,80.0,30.0,490.0,430.0,427.0,286.0,20.0,9.0
2020-08-14,36005,Bronx,330059,9849.0,8564.0,202.0,202.0,1456.0,1158.0,875.0,672.0,23.0,23.0
2020-08-14,36007,Broome,330011,1854.0,804.0,32.0,32.0,108.0,52.0,108.0,52.0,0.0,0.0
2020-08-14,36007,Broome,330394,1504.0,1179.0,56.0,56.0,240.0,170.0,240.0,167.0,48.0,48.0
2020-08-14,36009,Cattaraugus,330103,117.0,117.0,5.0,0.0,7.0,7.0,7.0,,-999999.0,
2020-08-14,36011,Cayuga,330235,,540.0,25.0,-999999.0,133.0,35.0,133.0,35.0,-999999.0,-999999.0
2020-08-14,36013,Chautauqua,330239,896.0,760.0,4.0,4.0,77.0,33.0,77.0,33.0,-999999.0,-999999.0
2020-08-14,36013,Chautauqua,330229,195.0,98.0,0.0,0.0,40.0,10.0,40.0,,0.0,0.0
2020-08-14,36013,Chautauqua,330166,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36015,Chemung,330090,1155.0,781.0,0.0,0.0,140.0,101.0,140.0,101.0,0.0,0.0
2020-08-14,36017,Chenango,330033,,34.0,,,49.0,7.0,,,,
2020-08-14,36019,Clinton,330250,,,,,,,,,,
2020-08-14,36021,Columbia,330094,406.0,408.0,12.0,12.0,50.0,19.0,,19.0,,
2020-08-14,36023,Cortland,330175,539.0,269.0,,,84.0,32.0,84.0,32.0,,
2020-08-14,36025,Delaware,331304,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36025,Delaware,331305,112.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36025,Delaware,331312,252.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36027,Dutchess,330023,2436.0,2025.0,241.0,35.0,336.0,266.0,175.0,154.0,30.0,7.0
2020-08-14,36027,Dutchess,330049,700.0,434.0,19.0,9.0,49.0,32.0,49.0,32.0,11.0,7.0
2020-08-14,36029,Erie,330111,105.0,49.0,-999999.0,0.0,0.0,0.0,,0.0,,
2020-08-14,36029,Erie,330102,692.0,692.0,0.0,0.0,32.0,32.0,32.0,32.0,0.0,0.0
2020-08-14,36029,Erie,330279,,1396.0,0.0,0.0,270.0,182.0,,,0.0,0.0
2020-08-14,36029,Erie,330078,1463.0,728.0,56.0,56.0,1162.0,61.0,658.0,9.0,,
2020-08-14,36029,Erie,330005,6748.0,4327.0,160.0,78.0,1253.0,592.0,1253.0,592.0,42.0,19.0
2020-08-14,36029,Erie,330219,3626.0,3313.0,22.0,18.0,322.0,263.0,322.0,263.0,-999999.0,-999999.0
2020-08-14,36029,Erie,330354,931.0,911.0,7.0,7.0,98.0,73.0,98.0,73.0,0.0,0.0
2020-08-14,36031,Essex,331302,125.0,69.0,-999999.0,,0.0,0.0,,,,
2020-08-14,36033,Franklin,330084,266.0,85.0,9.0,,35.0,10.0,35.0,10.0,9.0,
2020-08-14,36033,Franklin,330079,678.0,143.0,23.0,0.0,72.0,10.0,72.0,10.0,-999999.0,0.0
2020-08-14,36035,Fulton,330276,,138.0,13.0,0.0,56.0,30.0,56.0,30.0,5.0,0.0
2020-08-14,36037,Genesee,330073,,171.0,,,78.0,21.0,,,,
2020-08-14,36043,Herkimer,331311,,133.0,7.0,,0.0,0.0,,0.0,,
2020-08-14,36045,Jefferson,331309,,50.0,,,0.0,0.0,,,,
2020-08-14,36045,Jefferson,331318,131.0,131.0,0.0,,0.0,0.0,,,,
2020-08-14,36047,Kings,330396,3801.0,1131.0,48.0,11.0,231.0,113.0,231.0,83.0,5.0,0.0
2020-08-14,36047,Kings,330221,,668.0,102.0,10.0,144.0,64.0,144.0,60.0,0.0,0.0
2020-08-14,36047,Kings,330196,4066.0,1659.0,192.0,42.0,413.0,249.0,315.0,211.0,30.0,5.0
2020-08-14,36047,Kings,330056,2758.0,1237.0,26.0,26.0,315.0,164.0,133.0,99.0,-999999.0,-999999.0
2020-08-14,36047,Kings,330397,,,,,,,,,,
2020-08-14,36047,Kings,330202,4639.0,2389.0,149.0,22.0,350.0,283.0,294.0,192.0,11.0,-999999.0
2020-08-14,36047,Kings,330233,,,39.0,19.0,,,,,4.0,0.0
2020-08-14,36047,Kings,330236,3535.0,3263.0,67.0,65.0,490.0,358.0,252.0,238.0,8.0,8.0
2020-08-14,36047,Kings,330201,,,265.0,-999999.0,,,,,44.0,0.0
2020-08-14,36047,Kings,330019,922.0,532.0,7.0,7.0,133.0,111.0,133.0,111.0,0.0,0.0
2020-08-14,36047,Kings,330194,3562.0,3463.0,95.0,95.0,416.0,336.0,416.0,336.0,60.0,60.0
2020-08-14,36049,Lewis,331317,250.0,67.0,0.0,0.0,30.0,6.0,30.0,6.0,0.0,0.0
2020-08-14,36051,Livingston,330238,252.0,195.0,-999999.0,0.0,56.0,43.0,56.0,35.0,0.0,0.0
2020-08-14,36053,Madison,330115,189.0,150.0,0.0,0.0,42.0,16.0,42.0,16.0,0.0,0.0
2020-08-14,36053,Madison,331316,87.0,104.0,6.0,0.0,28.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0
2020-08-14,36055,Monroe,330164,2506.0,1766.0,35.0,28.0,168.0,83.0,168.0,83.0,0.0,0.0
2020-08-14,36055,Monroe,330226,,1817.0,,,660.0,109.0,,,,
2020-08-14,36055,Monroe,330285,7133.0,5686.0,116.0,78.0,1400.0,858.0,1260.0,728.0,37.0,37.0
2020-08-14,36055,Monroe,330125,,2697.0,,,552.0,191.0,,,,
2020-08-14,36057,Montgomery,330047,702.0,371.0,5.0,5.0,72.0,28.0,66.0,28.0,0.0,0.0
2020-08-14,36059,Nassau,330198,2828.0,1814.0,32.0,26.0,287.0,144.0,287.0,144.0,4.0,-999999.0
2020-08-14,36059,Nassau,330027,2338.0,2046.0,101.0,7.0,448.0,425.0,378.0,379.0,69.0,6.0
2020-08-14,36059,Nassau,330332,1008.0,532.0,21.0,21.0,84.0,53.0,84.0,53.0,-999999.0,-999999.0
2020-08-14,36059,Nassau,330182,1894.0,1894.0,11.0,10.0,560.0,262.0,560.0,262.0,0.0,0.0
2020-08-14,36059,Nassau,330331,1267.0,821.0,12.0,8.0,140.0,58.0,140.0,58.0,-999999.0,0.0
2020-08-14,36059,Nassau,330181,945.0,664.0,74.0,54.0,126.0,18.0,126.0,18.0,-999999.0,0.0
2020-08-14,36059,Nassau,330259,1456.0,1255.0,52.0,47.0,126.0,63.0,70.0,29.0,0.0,0.0
2020-08-14,36059,Nassau,330106,7161.0,5346.0,212.0,117.0,1212.0,741.0,1212.0,505.0,38.0,31.0
2020-08-14,36061,New York,330204,3549.0,3744.0,145.0,84.0,505.0,494.0,453.0,322.0,26.0,13.0
2020-08-14,36061,New York,330199,2178.0,836.0,22.0,0.0,127.0,73.0,127.0,42.0,-999999.0,0.0
2020-08-14,36061,New York,330214,,8823.0,274.0,179.0,2492.0,1629.0,,,42.0,33.0
2020-08-14,36061,New York,330240,2267.0,854.0,17.0,10.0,276.0,81.0,276.0,66.0,0.0,0.0
2020-08-14,36061,New York,330101,15534.0,16011.0,1125.0,236.0,3629.0,2378.0,1946.0,1438.0,118.0,30.0
2020-08-14,36061,New York,330169,3113.0,2529.0,227.0,30.0,290.0,225.0,290.0,225.0,5.0,-999999.0
2020-08-14,36061,New York,332008,950.0,950.0,7.0,7.0,,,,,,
2020-08-14,36061,New York,330046,4881.0,3734.0,323.0,69.0,423.0,344.0,423.0,344.0,31.0,23.0
2020-08-14,36061,New York,330119,3052.0,2382.0,163.0,21.0,700.0,276.0,700.0,206.0,-999999.0,-999999.0
2020-08-14,36061,New York,330024,9030.0,8460.0,287.0,55.0,1869.0,1732.0,1722.0,1596.0,17.0,8.0
2020-08-14,36061,New York,330270,1015.0,896.0,0.0,0.0,28.0,9.0,28.0,9.0,0.0,0.0
2020-08-14,36061,New York,330154,3332.0,3214.0,58.0,13.0,280.0,171.0,245.0,153.0,-999999.0,0.0
2020-08-14,36063,Niagara,330163,418.0,327.0,-999999.0,,27.0,24.0,27.0,23.0,-999999.0,
2020-08-14,36063,Niagara,330065,868.0,454.0,11.0,9.0,84.0,41.0,84.0,41.0,0.0,0.0
2020-08-14,36063,Niagara,330188,609.0,311.0,0.0,0.0,84.0,38.0,84.0,38.0,0.0,0.0
2020-08-14,36065,Oneida,330044,,,78.0,37.0,,,,,19.0,11.0
2020-08-14,36065,Oneida,330245,,,37.0,15.0,,,,,5.0,0.0
2020-08-14,36065,Oneida,330215,,311.0,,,70.0,30.0,,,,
2020-08-14,36067,Onondaga,330140,3157.0,2381.0,11.0,11.0,560.0,261.0,420.0,208.0,4.0,4.0
2020-08-14,36067,Onondaga,330241,4242.0,4085.0,64.0,39.0,819.0,729.0,714.0,665.0,30.0,23.0
2020-08-14,36069,Ontario,330265,,207.0,,,54.0,12.0,,,,
2020-08-14,36069,Ontario,330074,1029.0,535.0,8.0,-999999.0,84.0,64.0,84.0,64.0,,
2020-08-14,36069,Ontario,330058,497.0,310.0,5.0,5.0,98.0,20.0,98.0,20.0,-999999.0,-999999.0
2020-08-14,36071,Orange,330135,,,7.0,0.0,,,,,0.0,0.0
2020-08-14,36071,Orange,330126,1990.0,1540.0,45.0,6.0,575.0,138.0,475.0,102.0,5.0,0.0
2020-08-14,36071,Orange,330264,,864.0,23.0,23.0,245.0,84.0,,,14.0,14.0
2020-08-14,36071,Orange,330205,,,13.0,7.0,,,,,0.0,0.0
2020-08-14,36073,Orleans,331319,,62.0,-999999.0,,0.0,0.0,,,,
2020-08-14,36075,Oswego,330218,738.0,343.0,0.0,0.0,102.0,40.0,102.0,40.0,-999999.0,0.0
2020-08-14,36077,Otsego,330085,193.0,193.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36077,Otsego,330136,,548.0,9.0,0.0,120.0,71.0,,71.0,0.0,0.0
2020-08-14,36079,Putnam,330273,684.0,314.0,-999999.0,0.0,60.0,14.0,60.0,-999999.0,-999999.0,0.0
2020-08-14,36081,Queens,330231,3447.0,1187.0,65.0,22.0,196.0,167.0,196.0,128.0,20.0,4.0
2020-08-14,36081,Queens,330195,8600.0,7916.0,370.0,197.0,1148.0,806.0,574.0,293.0,34.0,26.0
2020-08-14,36081,Queens,330128,5404.0,1994.0,118.0,48.0,1456.0,270.0,1428.0,191.0,15.0,0.0
2020-08-14,36081,Queens,330014,,1861.0,946.0,77.0,679.0,333.0,644.0,333.0,134.0,26.0
2020-08-14,36081,Queens,330055,3117.0,3250.0,103.0,102.0,525.0,287.0,427.0,236.0,22.0,22.0
2020-08-14,36081,Queens,330395,,649.0,96.0,21.0,170.0,56.0,,56.0,-999999.0,-999999.0
2020-08-14,36081,Queens,330193,,1226.0,418.0,79.0,413.0,162.0,,162.0,75.0,17.0
2020-08-14,36083,Rensselaer,330180,1218.0,1004.0,89.0,84.0,168.0,95.0,168.0,95.0,18.0,16.0
2020-08-14,36085,Richmond,330028,,1561.0,35.0,17.0,259.0,132.0,,,12.0,12.0
2020-08-14,36085,Richmond,330160,4389.0,3036.0,121.0,58.0,609.0,308.0,609.0,283.0,18.0,14.0
2020-08-14,36087,Rockland,330104,,231.0,6.0,-999999.0,20.0,20.0,,,0.0,0.0
2020-08-14,36087,Rockland,330158,,,15.0,-999999.0,,,,,5.0,0.0
2020-08-14,36089,St. Lawrence,331315,36.0,36.0,,,0.0,0.0,,,,
2020-08-14,36089,St. Lawrence,330223,31.0,31.0,,,0.0,0.0,,,,
2020-08-14,36089,St. Lawrence,330197,,466.0,19.0,17.0,84.0,22.0,,,,
2020-08-14,36089,St. Lawrence,330211,242.0,242.0,0.0,,23.0,23.0,22.0,22.0,,
2020-08-14,36091,Saratoga,330222,,308.0,6.0,4.0,62.0,43.0,,43.0,0.0,0.0
2020-08-14,36093,Schenectady,330406,,,,,,,,,,
2020-08-14,36093,Schenectady,330153,2205.0,1413.0,83.0,35.0,308.0,190.0,308.0,190.0,12.0,-999999.0
2020-08-14,36095,Schoharie,331320,217.0,84.0,7.0,7.0,0.0,0.0,0.0,0.0,,
2020-08-14,36097,Schuyler,331313,156.0,85.0,0.0,0.0,0.0,0.0,,,,
2020-08-14,36101,Steuben,330277,,332.0,0.0,0.0,58.0,28.0,,26.0,0.0,0.0
2020-08-14,36101,Steuben,330144,,17.0,0.0,0.0,0.0,0.0,,,,
2020-08-14,36101,Steuben,330151,133.0,56.0,0.0,,0.0,0.0,0.0,,,
2020-08-14,36103,Suffolk,330401,1477.0,1060.0,20.0,17.0,161.0,90.0,161.0,90.0,9.0,9.0
2020-08-14,36103,Suffolk,330393,4494.0,4107.0,133.0,65.0,651.0,507.0,581.0,400.0,7.0,7.0
2020-08-14,36103,Suffolk,330045,2009.0,1487.0,134.0,59.0,357.0,195.0,357.0,182.0,36.0,29.0
2020-08-14,36103,Suffolk,330107,,,6.0,6.0,,,,,0.0,0.0
2020-08-14,36103,Suffolk,330043,1890.0,1796.0,166.0,66.0,343.0,238.0,343.0,220.0,0.0,0.0
2020-08-14,36103,Suffolk,330185,1435.0,822.0,150.0,-999999.0,182.0,81.0,182.0,81.0,8.0,0.0
2020-08-14,36103,Suffolk,330286,2639.0,2470.0,131.0,129.0,679.0,465.0,539.0,352.0,29.0,29.0
2020-08-14,36103,Suffolk,330141,1497.0,1085.0,127.0,26.0,171.0,156.0,171.0,156.0,35.0,6.0
2020-08-14,36103,Suffolk,330246,,1151.0,7.0,5.0,238.0,57.0,,57.0,0.0,0.0
2020-08-14,36105,Sullivan,330386,435.0,365.0,6.0,0.0,95.0,33.0,95.0,33.0,-999999.0,0.0
2020-08-14,36109,Tompkins,330307,1050.0,644.0,17.0,0.0,112.0,50.0,112.0,50.0,7.0,0.0
2020-08-14,36111,Ulster,331310,266.0,86.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36111,Ulster,330004,805.0,656.0,24.0,-999999.0,91.0,29.0,91.0,29.0,4.0,0.0
2020-08-14,36111,Ulster,330224,0.0,0.0,,,0.0,0.0,0.0,,,
2020-08-14,36113,Warren,330191,1442.0,1025.0,13.0,4.0,154.0,49.0,154.0,49.0,0.0,0.0
2020-08-14,36117,Wayne,330030,,345.0,,,84.0,43.0,,,,
2020-08-14,36119,Westchester,330208,,324.0,78.0,-999999.0,156.0,43.0,,43.0,12.0,-999999.0
2020-08-14,36119,Westchester,330086,240.0,111.0,0.0,,44.0,0.0,44.0,0.0,0.0,0.0
2020-08-14,36119,Westchester,330162,1162.0,447.0,87.0,7.0,217.0,30.0,217.0,30.0,5.0,0.0
2020-08-14,36119,Westchester,330006,728.0,485.0,184.0,-999999.0,84.0,28.0,84.0,28.0,15.0,0.0
2020-08-14,36119,Westchester,330267,728.0,582.0,42.0,41.0,112.0,66.0,84.0,41.0,7.0,7.0
2020-08-14,36119,Westchester,330304,2054.0,1519.0,76.0,39.0,310.0,73.0,310.0,73.0,0.0,0.0
2020-08-14,36119,Westchester,330261,1113.0,561.0,49.0,15.0,84.0,52.0,84.0,52.0,-999999.0,0.0
2020-08-14,36119,Westchester,330234,,,124.0,53.0,,,,,8.0,0.0
2020-08-14,36119,Westchester,330184,1120.0,548.0,34.0,13.0,224.0,63.0,224.0,63.0,12.0,-999999.0
2020-08-14,36123,Yates,331314,126.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36001,Albany,330057,3290.0,2394.0,42.0,33.0,301.0,179.0,196.0,114.0,9.0,6.0
2020-08-21,36003,Allegany,330096,371.0,171.0,7.0,0.0,70.0,26.0,70.0,26.0,-999999.0,
2020-08-21,36003,Allegany,331301,140.0,45.0,,,0.0,0.0,,,,
2020-08-21,36005,Bronx,330385,3253.0,1062.0,35.0,13.0,769.0,173.0,751.0,113.0,6.0,-999999.0
2020-08-21,36005,Bronx,332006,1350.0,942.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36005,Bronx,330399,2037.0,1458.0,81.0,54.0,392.0,255.0,308.0,225.0,20.0,13.0
2020-08-21,36005,Bronx,330080,4864.0,1584.0,69.0,46.0,393.0,266.0,330.0,166.0,8.0,5.0
2020-08-21,36005,Bronx,330059,9849.0,8610.0,168.0,168.0,1456.0,1166.0,875.0,675.0,28.0,28.0
2020-08-21,36005,Bronx,330127,3608.0,2310.0,64.0,30.0,491.0,470.0,425.0,307.0,18.0,9.0
2020-08-21,36007,Broome,330394,1880.0,1450.0,65.0,65.0,300.0,196.0,300.0,192.0,56.0,56.0
2020-08-21,36007,Broome,330011,2163.0,995.0,35.0,35.0,126.0,54.0,126.0,54.0,0.0,0.0
2020-08-21,36009,Cattaraugus,330103,266.0,266.0,6.0,-999999.0,17.0,17.0,15.0,17.0,-999999.0,-999999.0
2020-08-21,36011,Cayuga,330235,,524.0,25.0,5.0,133.0,48.0,133.0,48.0,0.0,0.0
2020-08-21,36013,Chautauqua,330166,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36013,Chautauqua,330229,156.0,73.0,0.0,0.0,32.0,14.0,32.0,,0.0,0.0
2020-08-21,36013,Chautauqua,330239,896.0,742.0,-999999.0,-999999.0,77.0,63.0,77.0,63.0,0.0,0.0
2020-08-21,36015,Chemung,330090,1155.0,824.0,0.0,0.0,140.0,104.0,140.0,104.0,0.0,0.0
2020-08-21,36017,Chenango,330033,,48.0,,,49.0,10.0,,,,
2020-08-21,36019,Clinton,330250,,,,,,,,,,
2020-08-21,36021,Columbia,330094,408.0,408.0,-999999.0,-999999.0,50.0,10.0,,10.0,,
2020-08-21,36023,Cortland,330175,462.0,240.0,,,72.0,35.0,72.0,35.0,,
2020-08-21,36025,Delaware,331304,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36025,Delaware,331312,216.0,28.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36025,Delaware,331305,112.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36027,Dutchess,330023,2436.0,1964.0,226.0,50.0,288.0,244.0,175.0,142.0,25.0,4.0
2020-08-21,36027,Dutchess,330049,700.0,420.0,21.0,11.0,49.0,38.0,49.0,38.0,6.0,6.0
2020-08-21,36029,Erie,330354,931.0,893.0,7.0,7.0,98.0,72.0,98.0,72.0,0.0,0.0
2020-08-21,36029,Erie,330102,740.0,740.0,0.0,0.0,56.0,56.0,56.0,56.0,0.0,0.0
2020-08-21,36029,Erie,330279,,1185.0,0.0,0.0,225.0,150.0,,,0.0,0.0
2020-08-21,36029,Erie,330219,3626.0,3299.0,29.0,25.0,322.0,243.0,322.0,243.0,12.0,12.0
2020-08-21,36029,Erie,330111,105.0,79.0,-999999.0,-999999.0,0.0,0.0,,0.0,,
2020-08-21,36029,Erie,330005,6748.0,4473.0,161.0,60.0,1253.0,637.0,1253.0,637.0,45.0,17.0
2020-08-21,36029,Erie,330078,1463.0,737.0,63.0,63.0,1162.0,70.0,658.0,0.0,,
2020-08-21,36031,Essex,331302,175.0,102.0,0.0,,0.0,0.0,,,,
2020-08-21,36033,Franklin,330084,266.0,118.0,11.0,,35.0,5.0,35.0,5.0,0.0,
2020-08-21,36033,Franklin,330079,791.0,178.0,40.0,0.0,84.0,11.0,84.0,11.0,7.0,0.0
2020-08-21,36035,Fulton,330276,,155.0,8.0,0.0,56.0,29.0,56.0,29.0,-999999.0,0.0
2020-08-21,36037,Genesee,330073,,260.0,,,91.0,35.0,,,,
2020-08-21,36043,Herkimer,331311,,112.0,-999999.0,,0.0,0.0,,0.0,,
2020-08-21,36045,Jefferson,331309,,79.0,,,0.0,0.0,,,,
2020-08-21,36045,Jefferson,331318,103.0,103.0,0.0,,0.0,0.0,,,,
2020-08-21,36047,Kings,330221,,848.0,148.0,5.0,168.0,83.0,168.0,83.0,0.0,0.0
2020-08-21,36047,Kings,330236,3535.0,3136.0,36.0,31.0,490.0,323.0,252.0,200.0,-999999.0,-999999.0
2020-08-21,36047,Kings,330202,4491.0,2347.0,132.0,41.0,370.0,294.0,313.0,188.0,12.0,6.0
2020-08-21,36047,Kings,330397,,,,,,,,,,
2020-08-21,36047,Kings,330396,3770.0,1334.0,69.0,13.0,268.0,178.0,259.0,131.0,12.0,-999999.0
2020-08-21,36047,Kings,330019,882.0,442.0,5.0,4.0,133.0,79.0,133.0,79.0,-999999.0,-999999.0
2020-08-21,36047,Kings,330196,4067.0,1697.0,195.0,31.0,413.0,269.0,315.0,209.0,34.0,5.0
2020-08-21,36047,Kings,330194,3264.0,3431.0,53.0,53.0,498.0,404.0,498.0,344.0,47.0,47.0
2020-08-21,36047,Kings,330233,,,38.0,25.0,,,,,0.0,0.0
2020-08-21,36047,Kings,330201,,,235.0,0.0,,,,,30.0,0.0
