date,fips,county,cases,deaths,active,recovered
2020-10-22,36083,Rensselaer,1058,42,1016,0
2020-10-22,36085,Richmond,16892,1093,15799,0
2020-10-22,36087,Rockland,17524,683,16841,0
2020-10-22,36091,Saratoga,1244,17,1227,0
2020-10-22,36093,Schenectady,1522,50,1472,0
2020-10-22,36095,Schoharie,101,2,101,0
2020-10-22,36097,Schuyler,109,2,109,0
2020-10-22,36099,Seneca,135,3,132,0
2020-10-22,36101,Steuben,915,69,858,0
2020-10-22,36103,Suffolk,48308,2019,46289,0
2020-10-22,36105,Sullivan,1709,48,1661,0
2020-10-22,36107,Tioga,502,30,472,0
2020-10-22,36109,Tompkins,579,0,579,0
2020-10-22,36111,Ulster,2436,95,2341,0
2020-10-22,36113,Warren,444,33,411,0
2020-10-22,36115,Washington,326,14,312,0
2020-10-22,36117,Wayne,400,5,395,0
2020-10-22,36119,Westchester,39789,1470,38329,0
2020-10-22,36121,Wyoming,174,5,169,0
2020-10-22,36123,Yates,102,7,95,0
2020-10-22,36061,New York,35345,3191,32154,0
2020-10-22,99999,New York City,256576,23932,232644,0
2020-10-22,36089,St. Lawrence,376,4,372,0
2020-10-22,90036,Unassigned,0,23,-23,0
2020-10-23,36001,Albany,3516,136,3380,0
2020-10-23,36003,Allegany,264,9,263,0
2020-10-23,36005,Bronx,54792,4985,49807,0
2020-10-23,36007,Broome,3262,90,3179,0
2020-10-23,36009,Cattaraugus,447,17,441,0
2020-10-23,36011,Cayuga,351,3,349,0
2020-10-23,36013,Chautauqua,868,13,855,0
2020-10-23,36015,Chemung,1510,11,1507,0
2020-10-23,36017,Chenango,358,7,351,0
2020-10-23,36019,Clinton,232,5,227,0
2020-10-23,36021,Columbia,667,48,629,0
2020-10-23,36023,Cortland,488,1,488,0
2020-10-23,36025,Delaware,166,7,159,0
2020-10-23,36027,Dutchess,5403,165,5240,0
2020-10-23,36029,Erie,12705,713,11992,0
2020-10-23,36031,Essex,195,14,195,0
2020-10-23,36033,Franklin,79,1,79,0
2020-10-23,36035,Fulton,361,28,337,0
2020-10-23,36037,Genesee,377,6,372,0
2020-10-23,36039,Greene,488,18,470,0
2020-10-23,36041,Hamilton,16,1,16,0
2020-10-23,36043,Herkimer,380,10,370,0
2020-10-23,36045,Jefferson,197,1,197,0
2020-10-23,36047,Kings,74114,7381,66733,0
2020-10-23,36049,Lewis,68,5,68,0
2020-10-23,36051,Livingston,266,8,258,0
2020-10-23,36053,Madison,552,17,535,0
2020-10-23,36055,Monroe,6992,300,6692,0
2020-10-23,36057,Montgomery,261,9,257,0
2020-10-23,36059,Nassau,49042,2208,46834,0
2020-10-23,36063,Niagara,2016,101,1915,0
2020-10-23,36065,Oneida,2644,128,2516,0
2020-10-23,36067,Onondaga,5222,207,5015,0
2020-10-23,36069,Ontario,629,35,594,0
2020-10-23,36071,Orange,13342,505,12837,0
2020-10-23,36073,Orleans,379,55,325,0
2020-10-23,36075,Oswego,607,4,603,0
2020-10-23,36077,Otsego,378,5,373,0
2020-10-23,36079,Putnam,1780,63,1717,0
2020-10-23,36081,Queens,75853,7290,68563,0
2020-10-23,36083,Rensselaer,1064,42,1022,0
2020-10-23,36085,Richmond,16929,1094,15835,0
2020-10-23,36087,Rockland,17581,683,16898,0
2020-10-23,36091,Saratoga,1265,17,1248,0
2020-10-23,36093,Schenectady,1530,50,1480,0
2020-10-23,36095,Schoharie,104,2,104,0
2020-10-23,36097,Schuyler,111,2,111,0
2020-10-23,36099,Seneca,139,3,136,0
2020-10-23,36101,Steuben,929,69,872,0
2020-10-23,36103,Suffolk,48399,2019,46380,0
2020-10-23,36105,Sullivan,1714,48,1666,0
2020-10-23,36107,Tioga,512,30,482,0
2020-10-23,36109,Tompkins,585,0,585,0
2020-10-23,36111,Ulster,2450,95,2355,0
2020-10-23,36113,Warren,445,33,412,0
2020-10-23,36115,Washington,327,14,313,0
2020-10-23,36117,Wayne,408,5,403,0
2020-10-23,36119,Westchester,39890,1470,38420,0
2020-10-23,36121,Wyoming,177,5,172,0
2020-10-23,36123,Yates,107,7,100,0
2020-10-23,36061,New York,35459,3192,32267,0
2020-10-23,99999,New York City,257147,23942,233205,0
2020-10-23,36089,St. Lawrence,379,4,375,0
2020-10-23,90036,Unassigned,0,21,-21,0
2020-10-24,36001,Albany,3549,136,3413,0
2020-10-24,36003,Allegany,269,9,268,0
2020-10-24,36005,Bronx,54892,4985,49907,0
2020-10-24,36007,Broome,3330,95,3247,0
2020-10-24,36009,Cattaraugus,455,17,449,0
2020-10-24,36011,Cayuga,352,3,350,0
2020-10-24,36013,Chautauqua,877,13,864,0
2020-10-24,36015,Chemung,1544,12,1541,0
2020-10-24,36017,Chenango,365,7,358,0
2020-10-24,36019,Clinton,236,5,231,0
2020-10-24,36021,Columbia,669,48,631,0
2020-10-24,36023,Cortland,496,1,496,0
2020-10-24,36025,Delaware,168,7,161,0
2020-10-24,36027,Dutchess,5421,165,5258,0
2020-10-24,36029,Erie,12782,713,12069,0
2020-10-24,36031,Essex,196,14,196,0
2020-10-24,36033,Franklin,79,1,79,0
2020-10-24,36035,Fulton,361,28,337,0
2020-10-24,36037,Genesee,379,6,374,0
2020-10-24,36039,Greene,489,18,471,0
2020-10-24,36041,Hamilton,16,1,16,0
2020-10-24,36043,Herkimer,384,10,374,0
2020-10-24,36045,Jefferson,199,1,199,0
2020-10-24,36047,Kings,74339,7382,66957,0
2020-10-24,36049,Lewis,92,5,92,0
2020-10-24,36051,Livingston,272,8,264,0
2020-10-24,36053,Madison,557,17,540,0
2020-10-24,36055,Monroe,7070,300,6770,0
2020-10-24,36057,Montgomery,261,9,257,0
2020-10-24,36059,Nassau,49203,2209,46995,0
2020-10-24,36063,Niagara,2032,101,1931,0
2020-10-24,36065,Oneida,2670,128,2542,0
2020-10-24,36067,Onondaga,5277,207,5070,0
2020-10-24,36069,Ontario,635,35,600,0
2020-10-24,36071,Orange,13413,505,12908,0
2020-10-24,36073,Orleans,385,55,331,0
2020-10-24,36075,Oswego,609,4,605,0
2020-10-24,36077,Otsego,384,5,379,0
2020-10-24,36079,Putnam,1788,63,1725,0
2020-10-24,36081,Queens,76057,7290,68767,0
2020-10-24,36083,Rensselaer,1073,42,1031,0
2020-10-24,36085,Richmond,17004,1094,15910,0
2020-10-24,36087,Rockland,17635,683,16952,0
2020-10-24,36091,Saratoga,1295,17,1278,0
2020-10-24,36093,Schenectady,1539,50,1489,0
2020-10-24,36095,Schoharie,107,2,107,0
2020-10-24,36097,Schuyler,115,2,115,0
2020-10-24,36099,Seneca,140,3,137,0
2020-10-24,36101,Steuben,951,69,894,0
2020-10-24,36103,Suffolk,48562,2019,46543,0
2020-10-24,36105,Sullivan,1725,48,1677,0
2020-10-24,36107,Tioga,549,30,519,0
2020-10-24,36109,Tompkins,593,0,593,0
2020-10-24,36111,Ulster,2459,95,2364,0
2020-10-24,36113,Warren,448,33,415,0
2020-10-24,36115,Washington,330,14,316,0
2020-10-24,36117,Wayne,432,5,427,0
2020-10-24,36119,Westchester,40041,1471,38571,0
2020-10-24,36121,Wyoming,179,5,174,0
2020-10-24,36123,Yates,111,7,104,0
2020-10-24,36061,New York,35610,3192,32418,0
2020-10-24,99999,New York City,257902,23943,233959,0
2020-10-24,36089,St. Lawrence,382,4,378,0
2020-10-24,90036,Unassigned,0,20,-20,0
2020-10-25,36001,Albany,3577,136,3441,0
2020-10-25,36003,Allegany,271,10,270,0
2020-10-25,36005,Bronx,55011,4986,50025,0
2020-10-25,36007,Broome,3368,97,3285,0
2020-10-25,36009,Cattaraugus,461,17,455,0
2020-10-25,36011,Cayuga,364,3,362,0
2020-10-25,36013,Chautauqua,884,13,871,0
2020-10-25,36015,Chemung,1640,13,1637,0
2020-10-25,36017,Chenango,381,7,374,0
2020-10-25,36019,Clinton,240,5,235,0
2020-10-25,36021,Columbia,680,48,642,0
2020-10-25,36023,Cortland,510,1,510,0
2020-10-25,36025,Delaware,169,7,162,0
2020-10-25,36027,Dutchess,5438,165,5275,0
2020-10-25,36029,Erie,12819,713,12106,0
2020-10-25,36031,Essex,197,14,197,0
2020-10-25,36033,Franklin,79,1,79,0
2020-10-25,36035,Fulton,361,28,337,0
2020-10-25,36037,Genesee,380,6,375,0
2020-10-25,36039,Greene,490,18,472,0
2020-10-25,36041,Hamilton,16,1,16,0
2020-10-25,36043,Herkimer,387,10,377,0
2020-10-25,36045,Jefferson,202,1,202,0
2020-10-25,36047,Kings,74553,7383,67170,0
2020-10-25,36049,Lewis,108,5,108,0
2020-10-25,36051,Livingston,280,8,272,0
2020-10-25,36053,Madison,559,17,542,0
2020-10-25,36055,Monroe,7111,300,6811,0
2020-10-25,36057,Montgomery,261,9,257,0
2020-10-25,36059,Nassau,49312,2209,47104,0
2020-10-25,36063,Niagara,2041,101,1940,0
2020-10-25,36065,Oneida,2681,128,2553,0
2020-10-25,36067,Onondaga,5309,207,5102,0
2020-10-25,36069,Ontario,644,35,609,0
2020-10-25,36071,Orange,13457,505,12952,0
2020-10-25,36073,Orleans,393,55,339,0
2020-10-25,36075,Oswego,616,4,612,0
2020-10-25,36077,Otsego,390,5,385,0
2020-10-25,36079,Putnam,1794,63,1731,0
2020-10-25,36081,Queens,76220,7291,68929,0
2020-10-25,36083,Rensselaer,1080,42,1038,0
2020-10-25,36085,Richmond,17048,1094,15954,0
2020-10-25,36087,Rockland,17685,683,17002,0
2020-10-25,36091,Saratoga,1308,17,1291,0
2020-10-25,36093,Schenectady,1546,50,1496,0
2020-10-25,36095,Schoharie,109,2,109,0
2020-10-25,36097,Schuyler,116,2,116,0
2020-10-25,36099,Seneca,140,3,137,0
2020-10-25,36101,Steuben,962,69,905,0
2020-10-25,36103,Suffolk,48663,2019,46644,0
2020-10-25,36105,Sullivan,1743,48,1695,0
2020-10-25,36107,Tioga,572,30,542,0
2020-10-25,36109,Tompkins,603,0,603,0
2020-10-25,36111,Ulster,2471,95,2376,0
2020-10-25,36113,Warren,450,33,417,0
2020-10-25,36115,Washington,332,14,318,0
2020-10-25,36117,Wayne,448,5,443,0
2020-10-25,36119,Westchester,40131,1471,38661,0
2020-10-25,36121,Wyoming,182,5,177,0
2020-10-25,36123,Yates,112,7,105,0
2020-10-25,36061,New York,35723,3192,32531,0
2020-10-25,99999,New York City,258555,23946,234609,0
2020-10-25,36089,St. Lawrence,386,4,382,0
2020-10-25,90036,Unassigned,0,21,-21,0
2020-10-26,36001,Albany,3590,136,3454,0
2020-10-26,36003,Allegany,287,11,286,0
2020-10-26,36005,Bronx,55086,4986,50100,0
2020-10-26,36007,Broome,3415,98,3332,0
2020-10-26,36009,Cattaraugus,462,19,456,0
2020-10-26,36011,Cayuga,373,3,371,0
2020-10-26,36013,Chautauqua,887,13,874,0
2020-10-26,36015,Chemung,1662,15,1659,0
2020-10-26,36017,Chenango,386,7,379,0
2020-10-26,36019,Clinton,242,5,237,0
2020-10-26,36021,Columbia,692,48,654,0
2020-10-26,36023,Cortland,524,1,524,0
2020-10-26,36025,Delaware,169,7,162,0
2020-10-26,36027,Dutchess,5450,165,5287,0
2020-10-26,36029,Erie,12855,713,12142,0
2020-10-26,36031,Essex,197,14,197,0
2020-10-26,36033,Franklin,80,1,80,0
2020-10-26,36035,Fulton,361,28,337,0
2020-10-26,36037,Genesee,381,6,376,0
2020-10-26,36039,Greene,495,18,477,0
2020-10-26,36041,Hamilton,16,1,16,0
2020-10-26,36043,Herkimer,389,10,379,0
2020-10-26,36045,Jefferson,203,1,203,0
2020-10-26,36047,Kings,74703,7385,67318,0
2020-10-26,36049,Lewis,115,5,115,0
2020-10-26,36051,Livingston,298,8,290,0
2020-10-26,36053,Madison,559,17,542,0
2020-10-26,36055,Monroe,7174,300,6874,0
2020-10-26,36057,Montgomery,262,9,258,0
2020-10-26,36059,Nassau,49377,2209,47169,0
2020-10-26,36063,Niagara,2050,101,1949,0
2020-10-26,36065,Oneida,2686,128,2558,0
2020-10-26,36067,Onondaga,5337,207,5130,0
2020-10-26,36069,Ontario,650,35,615,0
2020-10-26,36071,Orange,13475,505,12970,0
2020-10-26,36073,Orleans,399,55,345,0
2020-10-26,36075,Oswego,620,4,616,0
2020-10-26,36077,Otsego,393,5,388,0
2020-10-26,36079,Putnam,1800,63,1737,0
2020-10-26,36081,Queens,76316,7292,69024,0
2020-10-26,36083,Rensselaer,1088,42,1046,0
2020-10-26,36085,Richmond,17085,1094,15991,0
2020-10-26,36087,Rockland,17760,683,17077,0
2020-10-26,36091,Saratoga,1319,17,1302,0
2020-10-26,36093,Schenectady,1549,50,1499,0
2020-10-26,36095,Schoharie,109,2,109,0
2020-10-26,36097,Schuyler,119,2,119,0
2020-10-26,36099,Seneca,140,3,137,0
2020-10-26,36101,Steuben,970,69,913,0
2020-10-26,36103,Suffolk,48717,2019,46698,0
2020-10-26,36105,Sullivan,1750,48,1702,0
2020-10-26,36107,Tioga,589,30,559,0
2020-10-26,36109,Tompkins,606,0,606,0
2020-10-26,36111,Ulster,2500,95,2405,0
2020-10-26,36113,Warren,452,33,419,0
2020-10-26,36115,Washington,334,14,320,0
2020-10-26,36117,Wayne,471,5,466,0
2020-10-26,36119,Westchester,40202,1471,38732,0
2020-10-26,36121,Wyoming,185,5,180,0
2020-10-26,36123,Yates,115,7,108,0
2020-10-26,36061,New York,35789,3193,32596,0
2020-10-26,99999,New York City,258979,23950,235029,0
2020-10-26,36089,St. Lawrence,390,4,386,0
2020-10-26,90036,Unassigned,0,19,-19,0
2020-10-27,36001,Albany,3613,136,3477,0
2020-10-27,36003,Allegany,289,11,288,0
2020-10-27,36005,Bronx,55213,4987,50226,0
2020-10-27,36007,Broome,3516,98,3433,0
2020-10-27,36009,Cattaraugus,470,19,464,0
2020-10-27,36011,Cayuga,389,3,387,0
2020-10-27,36013,Chautauqua,905,13,892,0
2020-10-27,36015,Chemung,1710,15,1707,0
2020-10-27,36017,Chenango,388,7,381,0
2020-10-27,36019,Clinton,244,5,239,0
2020-10-27,36021,Columbia,699,48,661,0
2020-10-27,36023,Cortland,542,1,542,0
2020-10-27,36025,Delaware,173,7,166,0
2020-10-27,36027,Dutchess,5465,165,5302,0
2020-10-27,36029,Erie,12971,713,12258,0
2020-10-27,36031,Essex,197,14,197,0
2020-10-27,36033,Franklin,80,1,80,0
2020-10-27,36035,Fulton,362,28,338,0
2020-10-27,36037,Genesee,384,6,379,0
2020-10-27,36039,Greene,501,18,483,0
2020-10-27,36041,Hamilton,16,1,16,0
2020-10-27,36043,Herkimer,390,10,380,0
2020-10-27,36045,Jefferson,206,1,206,0
2020-10-27,36047,Kings,74903,7387,67516,0
2020-10-27,36049,Lewis,120,5,120,0
2020-10-27,36051,Livingston,303,8,295,0
2020-10-27,36053,Madison,563,17,546,0
2020-10-27,36055,Monroe,7256,300,6956,0
2020-10-27,36057,Montgomery,266,9,262,0
2020-10-27,36059,Nassau,49496,2213,47288,0
2020-10-27,36063,Niagara,2065,101,1964,0
2020-10-27,36065,Oneida,2709,128,2581,0
2020-10-27,36067,Onondaga,5399,207,5192,0
2020-10-27,36069,Ontario,663,35,628,0
2020-10-27,36071,Orange,13548,505,13043,0
2020-10-27,36073,Orleans,401,55,347,0
2020-10-27,36075,Oswego,623,4,619,0
2020-10-27,36077,Otsego,398,5,393,0
2020-10-27,36079,Putnam,1805,63,1742,0
2020-10-27,36081,Queens,76523,7293,69230,0
2020-10-27,36083,Rensselaer,1094,42,1052,0
2020-10-27,36085,Richmond,17174,1095,16079,0
2020-10-27,36087,Rockland,17832,683,17149,0
2020-10-27,36091,Saratoga,1334,17,1317,0
2020-10-27,36093,Schenectady,1564,50,1514,0
2020-10-27,36095,Schoharie,110,2,110,0
2020-10-27,36097,Schuyler,124,2,124,0
2020-10-27,36099,Seneca,142,3,139,0
2020-10-27,36101,Steuben,984,70,927,0
2020-10-27,36103,Suffolk,48829,2019,46810,0
2020-10-27,36105,Sullivan,1765,48,1717,0
2020-10-27,36107,Tioga,610,30,580,0
2020-10-27,36109,Tompkins,609,0,609,0
2020-10-27,36111,Ulster,2515,95,2420,0
2020-10-27,36113,Warren,457,33,424,0
2020-10-27,36115,Washington,335,14,321,0
2020-10-27,36117,Wayne,482,5,477,0
2020-10-27,36119,Westchester,40322,1472,38852,0
2020-10-27,36121,Wyoming,186,5,181,0
2020-10-27,36123,Yates,121,7,114,0
2020-10-27,36061,New York,35897,3195,32702,0
2020-10-27,99999,New York City,259710,23957,235753,0
2020-10-27,36089,St. Lawrence,396,4,392,0
2020-10-27,90036,Unassigned,0,21,-21,0
2020-10-28,36001,Albany,3627,136,3491,0
2020-10-28,36003,Allegany,308,12,307,0
2020-10-28,36005,Bronx,55354,4988,50366,0
2020-10-28,36007,Broome,3566,99,3483,0
2020-10-28,36009,Cattaraugus,502,19,496,0
2020-10-28,36011,Cayuga,397,3,395,0
2020-10-28,36013,Chautauqua,924,13,911,0
2020-10-28,36015,Chemung,1743,17,1740,0
2020-10-28,36017,Chenango,397,7,390,0
2020-10-28,36019,Clinton,246,5,241,0
2020-10-28,36021,Columbia,710,49,672,0
2020-10-28,36023,Cortland,547,1,547,0
2020-10-28,36025,Delaware,177,7,170,0
2020-10-28,36027,Dutchess,5472,165,5309,0
2020-10-28,36029,Erie,13021,713,12308,0
2020-10-28,36031,Essex,198,14,198,0
2020-10-28,36033,Franklin,80,1,80,0
2020-10-28,36035,Fulton,362,28,338,0
2020-10-28,36037,Genesee,388,6,383,0
2020-10-28,36039,Greene,505,18,487,0
2020-10-28,36041,Hamilton,17,1,17,0
2020-10-28,36043,Herkimer,394,10,384,0
2020-10-28,36045,Jefferson,207,1,207,0
2020-10-28,36047,Kings,75169,7390,67779,0
2020-10-28,36049,Lewis,127,5,127,0
2020-10-28,36051,Livingston,305,8,297,0
2020-10-28,36053,Madison,565,17,548,0
2020-10-28,36055,Monroe,7312,300,7012,0
2020-10-28,36057,Montgomery,268,9,264,0
2020-10-28,36059,Nassau,49663,2214,47455,0
2020-10-28,36063,Niagara,2075,101,1974,0
2020-10-28,36065,Oneida,2746,129,2618,0
2020-10-28,36067,Onondaga,5454,207,5247,0
2020-10-28,36069,Ontario,669,35,634,0
2020-10-28,36071,Orange,13597,505,13092,0
2020-10-28,36073,Orleans,406,55,352,0
2020-10-28,36075,Oswego,627,4,623,0
2020-10-28,36077,Otsego,400,5,395,0
2020-10-28,36079,Putnam,1812,63,1749,0
2020-10-28,36081,Queens,76696,7293,69403,0
2020-10-28,36083,Rensselaer,1099,42,1057,0
2020-10-28,36085,Richmond,17252,1095,16157,0
2020-10-28,36087,Rockland,17943,683,17260,0
2020-10-28,36091,Saratoga,1345,17,1328,0
2020-10-28,36093,Schenectady,1570,50,1520,0
2020-10-28,36095,Schoharie,111,2,111,0
2020-10-28,36097,Schuyler,126,2,126,0
2020-10-28,36099,Seneca,143,3,140,0
2020-10-28,36101,Steuben,1005,70,948,0
2020-10-28,36103,Suffolk,48998,2019,46979,0
2020-10-28,36105,Sullivan,1779,48,1731,0
2020-10-28,36107,Tioga,629,30,599,0
2020-10-28,36109,Tompkins,619,0,619,0
2020-10-28,36111,Ulster,2518,95,2423,0
2020-10-28,36113,Warren,459,33,426,0
2020-10-28,36115,Washington,336,14,322,0
2020-10-28,36117,Wayne,488,5,483,0
2020-10-28,36119,Westchester,40438,1472,38968,0
2020-10-28,36121,Wyoming,188,5,183,0
2020-10-28,36123,Yates,123,7,116,0
2020-10-28,36061,New York,36076,3195,32881,0
2020-10-28,99999,New York City,260547,23961,236586,0
2020-10-28,36089,St. Lawrence,399,4,395,0
2020-10-28,90036,Unassigned,0,19,-19,0
2020-10-29,36001,Albany,3660,136,3524,0
2020-10-29,36003,Allegany,314,12,313,0
2020-10-29,36005,Bronx,55527,4991,50536,0
2020-10-29,36007,Broome,3620,103,3537,0
2020-10-29,36009,Cattaraugus,517,19,511,0
2020-10-29,36011,Cayuga,405,3,403,0
2020-10-29,36013,Chautauqua,955,13,942,0
2020-10-29,36015,Chemung,1777,17,1774,0
2020-10-29,36017,Chenango,408,7,401,0
2020-10-29,36019,Clinton,248,5,243,0
2020-10-29,36021,Columbia,721,50,683,0
2020-10-29,36023,Cortland,553,1,553,0
2020-10-29,36025,Delaware,178,7,171,0
2020-10-29,36027,Dutchess,5508,165,5345,0
2020-10-29,36029,Erie,13161,713,12448,0
2020-10-29,36031,Essex,199,14,199,0
2020-10-29,36033,Franklin,80,1,80,0
2020-10-29,36035,Fulton,363,28,339,0
2020-10-29,36037,Genesee,396,6,391,0
2020-10-29,36039,Greene,507,18,489,0
2020-10-29,36041,Hamilton,17,1,17,0
2020-10-29,36043,Herkimer,394,10,384,0
2020-10-29,36045,Jefferson,211,1,211,0
2020-10-29,36047,Kings,75517,7393,68124,0
2020-10-29,36049,Lewis,134,5,134,0
2020-10-29,36051,Livingston,313,8,305,0
2020-10-29,36053,Madison,570,17,553,0
2020-10-29,36055,Monroe,7386,300,7086,0
2020-10-29,36057,Montgomery,270,9,266,0
2020-10-29,36059,Nassau,49841,2215,47633,0
2020-10-29,36063,Niagara,2088,101,1987,0
2020-10-29,36065,Oneida,2769,129,2641,0
2020-10-29,36067,Onondaga,5498,207,5291,0
2020-10-29,36069,Ontario,679,35,644,0
2020-10-29,36071,Orange,13672,505,13167,0
2020-10-29,36073,Orleans,412,55,358,0
2020-10-29,36075,Oswego,631,4,627,0
2020-10-29,36077,Otsego,404,5,399,0
2020-10-29,36079,Putnam,1825,63,1762,0
2020-10-29,36081,Queens,76980,7294,69686,0
2020-10-29,36083,Rensselaer,1110,43,1068,0
2020-10-29,36085,Richmond,17359,1096,16263,0
2020-10-29,36087,Rockland,18024,683,17341,0
2020-10-29,36091,Saratoga,1365,17,1348,0
2020-10-29,36093,Schenectady,1579,50,1529,0
2020-10-29,36095,Schoharie,112,2,112,0
2020-10-29,36097,Schuyler,135,2,135,0
2020-10-29,36099,Seneca,147,3,144,0
2020-10-29,36101,Steuben,1025,70,968,0
2020-10-29,36103,Suffolk,49198,2021,47179,0
2020-10-29,36105,Sullivan,1786,48,1738,0
2020-10-29,36107,Tioga,653,30,623,0
2020-10-29,36109,Tompkins,632,0,632,0
2020-10-29,36111,Ulster,2531,95,2436,0
2020-10-29,36113,Warren,461,33,428,0
2020-10-29,36115,Washington,338,14,324,0
2020-10-29,36117,Wayne,512,5,507,0
2020-10-29,36119,Westchester,40554,1473,39084,0
2020-10-29,36121,Wyoming,192,5,187,0
2020-10-29,36123,Yates,126,7,119,0
2020-10-29,36061,New York,36224,3198,33026,0
2020-10-29,99999,New York City,261607,23972,237635,0
2020-10-29,36089,St. Lawrence,405,4,401,0
2020-10-29,90036,Unassigned,0,17,-17,0
2020-10-30,36001,Albany,3705,140,3565,0
2020-10-30,36003,Allegany,336,12,328,0
2020-10-30,36005,Bronx,55661,4992,50669,0
2020-10-30,36007,Broome,3662,103,3564,0
2020-10-30,36009,Cattaraugus,527,19,509,0
2020-10-30,36011,Cayuga,429,3,427,0
2020-10-30,36013,Chautauqua,976,14,962,0
2020-10-30,36015,Chemung,1797,17,1794,0
2020-10-30,36017,Chenango,413,7,406,0
2020-10-30,36019,Clinton,255,5,250,0
2020-10-30,36021,Columbia,723,50,685,0
2020-10-30,36023,Cortland,567,1,567,0
2020-10-30,36025,Delaware,181,7,174,0
2020-10-30,36027,Dutchess,5525,165,5360,0
2020-10-30,36029,Erie,13262,717,12545,0
2020-10-30,36031,Essex,199,14,199,0
2020-10-30,36033,Franklin,82,1,82,0
2020-10-30,36035,Fulton,365,28,341,0
2020-10-30,36037,Genesee,406,6,401,0
2020-10-30,36039,Greene,510,18,492,0
2020-10-30,36041,Hamilton,18,1,18,0
2020-10-30,36043,Herkimer,394,10,384,0
2020-10-30,36045,Jefferson,214,1,214,0
2020-10-30,36047,Kings,75779,7400,68379,0
2020-10-30,36049,Lewis,139,5,139,0
2020-10-30,36051,Livingston,327,8,319,0
2020-10-30,36053,Madison,577,17,560,0
2020-10-30,36055,Monroe,7493,300,7193,0
2020-10-30,36057,Montgomery,272,9,268,0
2020-10-30,36059,Nassau,50007,2216,47799,0
2020-10-30,36063,Niagara,2108,102,2006,0
2020-10-30,36065,Oneida,2784,129,2655,0
2020-10-30,36067,Onondaga,5603,212,5391,0
2020-10-30,36069,Ontario,697,35,662,0
2020-10-30,36071,Orange,13743,507,13236,0
2020-10-30,36073,Orleans,413,55,359,0
2020-10-30,36075,Oswego,639,4,635,0
2020-10-30,36077,Otsego,410,5,405,0
2020-10-30,36079,Putnam,1833,64,1770,0
2020-10-30,36081,Queens,77213,7294,69919,0
2020-10-30,36083,Rensselaer,1111,43,1069,0
2020-10-30,36085,Richmond,17457,1095,16362,0
2020-10-30,36087,Rockland,18110,684,17426,0
2020-10-30,36091,Saratoga,1383,17,1366,0
2020-10-30,36093,Schenectady,1591,50,1541,0
2020-10-30,36095,Schoharie,113,2,113,0
2020-10-30,36097,Schuyler,139,3,139,0
2020-10-30,36099,Seneca,148,3,145,0
2020-10-30,36101,Steuben,1041,70,984,0
2020-10-30,36103,Suffolk,49300,2021,47281,0
2020-10-30,36105,Sullivan,1800,48,1752,0
2020-10-30,36107,Tioga,672,32,642,0
2020-10-30,36109,Tompkins,639,0,639,0
2020-10-30,36111,Ulster,2538,95,2443,0
2020-10-30,36113,Warren,461,33,428,0
2020-10-30,36115,Washington,340,14,326,0
2020-10-30,36117,Wayne,530,5,525,0
2020-10-30,36119,Westchester,40681,1473,39211,0
2020-10-30,36121,Wyoming,196,5,191,0
2020-10-30,36123,Yates,128,7,121,0
2020-10-30,36061,New York,36400,3198,33202,0
2020-10-30,99999,New York City,262510,23979,238531,0
2020-10-30,36089,St. Lawrence,409,4,405,0
2020-10-30,90036,Unassigned,0,17,-17,0
2020-10-31,36001,Albany,3725,140,3585,0
2020-10-31,36003,Allegany,342,14,334,0
2020-10-31,36005,Bronx,55767,4995,50772,0
2020-10-31,36007,Broome,3710,104,3612,0
2020-10-31,36009,Cattaraugus,536,19,518,0
2020-10-31,36011,Cayuga,438,3,436,0
2020-10-31,36013,Chautauqua,994,14,980,0
2020-10-31,36015,Chemung,1826,17,1823,0
2020-10-31,36017,Chenango,419,7,412,0
2020-10-31,36019,Clinton,263,5,258,0
2020-10-31,36021,Columbia,729,51,691,0
2020-10-31,36023,Cortland,584,1,584,0
2020-10-31,36025,Delaware,187,7,180,0
2020-10-31,36027,Dutchess,5547,165,5382,0
2020-10-31,36029,Erie,13414,717,12697,0
2020-10-31,36031,Essex,203,14,203,0
2020-10-31,36033,Franklin,86,1,86,0
2020-10-31,36035,Fulton,365,28,341,0
2020-10-31,36037,Genesee,407,6,402,0
2020-10-31,36039,Greene,515,18,497,0
2020-10-31,36041,Hamilton,18,1,18,0
2020-10-31,36043,Herkimer,396,10,386,0
2020-10-31,36045,Jefferson,220,1,220,0
2020-10-31,36047,Kings,76001,7400,68601,0
2020-10-31,36049,Lewis,146,5,146,0
2020-10-31,36051,Livingston,332,8,324,0
2020-10-31,36053,Madison,585,17,568,0
2020-10-31,36055,Monroe,7597,300,7297,0
2020-10-31,36057,Montgomery,273,9,269,0
2020-10-31,36059,Nassau,50158,2215,47950,0
2020-10-31,36063,Niagara,2124,102,2022,0
2020-10-31,36065,Oneida,2831,129,2702,0
2020-10-31,36067,Onondaga,5696,212,5484,0
2020-10-31,36069,Ontario,701,35,666,0
2020-10-31,36071,Orange,13833,507,13326,0
2020-10-31,36073,Orleans,413,55,359,0
2020-10-31,36075,Oswego,644,4,640,0
2020-10-31,36077,Otsego,415,5,410,0
2020-10-31,36079,Putnam,1845,64,1782,0
2020-10-31,36081,Queens,77412,7295,70117,0
2020-10-31,36083,Rensselaer,1116,43,1074,0
2020-10-31,36085,Richmond,17535,1095,16440,0
